,label_predicted,labels,memebership,confidence_scores_original,confidence_scores_prediction
14546,29,25,1,0.00029653336969204247,0.9461557865142822
14547,29,15,1,0.0005032375338487327,0.8879512548446655
14548,36,36,1,0.9300777912139893,0.9300777912139893
14549,29,17,0,1.6866293663042597e-05,0.986228346824646
14550,29,21,1,2.252394551760517e-06,0.9979559183120728
14551,29,17,0,1.3249062249087729e-05,0.994856595993042
14552,29,6,0,4.6974329848126217e-07,0.9717616438865662
14553,29,17,0,0.00019863313355017453,0.9379536509513855
14554,29,17,0,3.407583108128165e-06,0.9685428738594055
14555,15,41,0,0.23540997505187988,0.30443283915519714
14556,11,29,0,0.18238291144371033,0.7530714869499207
14557,29,5,1,7.649578765267506e-05,0.9698531627655029
14558,29,21,1,2.548326301621273e-05,0.9977815747261047
14559,29,37,1,0.016873110085725784,0.4164915084838867
14560,15,41,1,0.02751142531633377,0.5020440816879272
14561,23,20,0,0.0063439239747822285,0.8346219062805176
14562,29,17,1,2.0711563593067694e-06,0.9977658987045288
14563,23,6,0,1.3675818081537727e-05,0.7419523000717163
14564,23,36,1,0.09830354154109955,0.7793518900871277
14565,29,15,0,0.0023994226939976215,0.9542797803878784
14566,29,29,1,0.5833344459533691,0.5833344459533691
14567,29,21,0,6.180114723974839e-06,0.9727792143821716
14568,34,25,1,0.00018915050895884633,0.33050045371055603
14569,29,36,1,0.15368781983852386,0.8165845274925232
14570,15,41,1,0.06516128033399582,0.5700259804725647
14571,29,21,0,1.7140659110737033e-05,0.9758349657058716
14572,15,15,1,0.5754650235176086,0.5754650235176086
14573,29,11,0,0.14773374795913696,0.8078533411026001
14574,15,41,1,0.3571612536907196,0.4062478542327881
14575,34,38,0,5.267384608487191e-07,0.5153248906135559
14576,29,17,1,3.273974289186299e-05,0.9708102345466614
14577,29,40,1,6.655217293882743e-05,0.639523983001709
14578,29,36,1,0.014279446564614773,0.97590172290802
14579,29,5,1,1.6231984773185104e-05,0.8027316927909851
14580,29,22,0,7.744260074105114e-05,0.9915306568145752
14581,29,17,1,6.458672032749746e-07,0.9978996515274048
14582,29,17,0,1.3281323845149018e-06,0.9963156580924988
14583,29,5,1,5.955568667559419e-06,0.9957322478294373
14584,41,22,0,0.2853708863258362,0.4370987117290497
14585,10,3,1,8.783984230831265e-05,0.3939982056617737
14586,29,11,1,0.41808271408081055,0.5748344659805298
14587,34,5,0,0.00026077916845679283,0.5721930265426636
14588,11,40,0,0.0006061914027668536,0.8531395196914673
14589,29,17,1,4.186057367405738e-07,0.9996206760406494
14590,29,17,0,2.4167204173863865e-05,0.9930596351623535
14591,29,5,1,2.82548808172578e-06,0.9949917197227478
14592,29,21,1,0.00015679944772273302,0.9711493253707886
14593,29,41,0,0.003296604612842202,0.9867914915084839
14594,29,17,0,4.344472836237401e-05,0.9689325094223022
14595,29,11,0,0.33745241165161133,0.4743632376194
14596,29,21,1,2.6382526812085416e-06,0.999504566192627
14597,15,41,0,0.09327187389135361,0.6106889843940735
14598,29,21,1,1.3036908057983965e-05,0.9984326958656311
14599,41,41,1,0.5754474401473999,0.5754474401473999
14600,29,17,0,3.53042378264945e-06,0.9859064817428589
14601,34,18,0,0.01847900077700615,0.7454237341880798
14602,29,17,1,1.6136776821440435e-06,0.9950345754623413
14603,23,6,1,0.00011676631402224302,0.5303985476493835
14604,29,17,0,0.00018321578681934625,0.9315507411956787
14605,29,22,0,0.005206157453358173,0.7550399899482727
14606,29,36,0,0.07685069739818573,0.9058468341827393
14607,29,17,1,6.865583941362274e-07,0.997750461101532
14608,29,21,1,9.925053745973855e-05,0.9932137727737427
14609,29,36,0,0.010281224735081196,0.9208664298057556
14610,34,34,0,0.6550837159156799,0.6550837159156799
14611,15,36,0,0.19557443261146545,0.6902815103530884
14612,23,41,0,0.021827083081007004,0.5723031163215637
14613,29,17,1,0.00017370942805428058,0.9318342804908752
14614,29,6,1,6.497353410850337e-08,0.9975634813308716
14615,29,17,0,2.217118708358612e-05,0.981092095375061
14616,22,41,0,0.3004626929759979,0.41788357496261597
14617,11,31,1,0.0023266433272510767,0.5228850841522217
14618,23,21,0,7.236106466734782e-05,0.9385201930999756
14619,10,22,0,0.002452390966936946,0.4583664834499359
14620,29,41,0,0.2691536545753479,0.37564587593078613
14621,24,27,1,9.635214155423455e-06,0.793973445892334
14622,11,27,0,6.385229056604658e-08,0.9197832345962524
14623,29,36,0,0.3399590253829956,0.4106951951980591
14624,29,17,1,1.560266468914051e-06,0.9988935589790344
14625,22,41,0,0.1827773004770279,0.564285159111023
14626,29,36,1,0.029249148443341255,0.789982795715332
14627,29,36,1,0.4106473922729492,0.5383909940719604
14628,29,5,0,5.019148829887854e-06,0.8758633136749268
14629,15,36,1,0.424837589263916,0.538695216178894
14630,23,12,1,1.52841821545735e-05,0.9011964797973633
14631,29,5,1,4.2306463001295924e-05,0.9510462284088135
14632,29,5,1,0.0004282826848793775,0.7453973889350891
14633,22,41,0,0.10121946781873703,0.29250165820121765
14634,29,21,0,5.059433533460833e-06,0.9991247057914734
14635,11,37,0,0.0005071738851256669,0.6012833714485168
14636,41,41,1,0.6551546454429626,0.6551546454429626
14637,29,17,1,1.526877213109401e-06,0.9986394047737122
14638,22,41,1,0.29064226150512695,0.4566780626773834
14639,29,15,0,0.0005295135197229683,0.9676212072372437
14640,29,17,0,1.550354681967292e-06,0.9991656541824341
14641,29,37,1,2.2121635993244126e-05,0.9895405173301697
14642,36,36,0,0.22860832512378693,0.22860832512378693
14643,23,21,1,7.631720109202433e-06,0.5766488909721375
14644,11,11,1,0.8064236044883728,0.8064236044883728
14645,29,25,1,0.0008702342747710645,0.891692042350769
14646,29,12,0,1.740178413456306e-05,0.5496205687522888
14647,29,41,1,9.081009193323553e-05,0.998996913433075
14648,29,6,1,3.6577414874727765e-08,0.9993533492088318
14649,36,36,0,0.40743592381477356,0.40743592381477356
14650,29,21,0,2.9311971957213245e-05,0.9974995255470276
14651,29,21,1,1.5945099221426062e-05,0.9932641983032227
14652,29,41,0,0.2034117728471756,0.5380292534828186
14653,29,37,1,0.08298926800489426,0.4312734305858612
14654,29,41,0,0.015166861936450005,0.6895087361335754
14655,29,17,0,4.0395838141193963e-07,0.9973887801170349
14656,29,17,0,2.755806690402096e-06,0.9810056686401367
14657,29,0,1,5.352678726922022e-06,0.8621273040771484
14658,29,6,1,0.006147345993667841,0.3021028935909271
14659,34,9,0,0.0001339878363069147,0.5922991633415222
14660,29,17,0,1.2310700867601554e-06,0.9991983771324158
14661,29,21,1,6.729616143275052e-05,0.9037365317344666
14662,41,41,1,0.5956103801727295,0.5956103801727295
14663,29,36,1,0.0063493512570858,0.9867427349090576
14664,29,17,1,5.1006703870370984e-05,0.9153921604156494
14665,29,21,1,5.0251665015821345e-06,0.999241828918457
14666,29,21,0,1.2516713923105272e-06,0.9992995262145996
14667,29,29,0,0.7752100825309753,0.7752100825309753
14668,29,15,0,0.0009704503463581204,0.8995306491851807
14669,34,10,1,0.13550269603729248,0.8630737066268921
14670,29,21,1,1.167998016171623e-05,0.9981898665428162
14671,41,41,0,0.44069749116897583,0.44069749116897583
14672,29,21,0,3.456867125350982e-05,0.9955839514732361
14673,29,17,1,2.117555141012417e-06,0.9983097314834595
14674,36,41,0,0.08557598292827606,0.4838416278362274
14675,29,36,1,0.001429211813956499,0.9958034157752991
14676,29,41,1,0.00744813634082675,0.858340859413147
14677,7,6,0,0.004063423257321119,0.5272342562675476
14678,15,36,1,0.08458471298217773,0.5630274415016174
14679,29,17,0,4.375959576918831e-07,0.9993782043457031
14680,37,31,0,0.23517026007175446,0.3794773519039154
14681,29,12,0,0.00019379661534912884,0.8690255284309387
14682,29,17,1,9.187121577269863e-06,0.9961259961128235
14683,29,40,1,0.00014248889056034386,0.9103370308876038
14684,29,31,0,4.3481384636834264e-05,0.8667080402374268
14685,29,21,0,5.7884179113898426e-05,0.9709116816520691
14686,29,21,1,1.2116900506953243e-05,0.9964302182197571
14687,29,5,1,2.223887713626027e-05,0.978890597820282
14688,41,41,0,0.38122114539146423,0.38122114539146423
14689,34,38,0,6.596130788238952e-06,0.76556795835495
14690,24,25,1,0.000767274759709835,0.6933354139328003
14691,23,24,0,0.001964866416528821,0.9687511324882507
14692,11,11,0,0.9810183048248291,0.9810183048248291
14693,29,5,1,6.932819815119728e-05,0.8957690000534058
14694,29,17,0,1.9983057427452877e-05,0.9909370541572571
14695,29,12,0,1.8083826944348402e-05,0.9866794943809509
14696,29,29,1,0.6695999503135681,0.6695999503135681
14697,29,41,1,0.0008628419018350542,0.9920430779457092
14698,11,11,0,0.9030588865280151,0.9030588865280151
14699,34,10,1,0.021515099331736565,0.9784461259841919
14700,15,41,1,0.06950561702251434,0.7610521912574768
14701,34,37,1,0.024370087310671806,0.5519657731056213
14702,29,10,1,0.0016290857456624508,0.9685648083686829
14703,29,36,1,0.04621375724673271,0.9191386699676514
14704,29,20,0,1.6095167666208e-05,0.9963822364807129
14705,29,17,0,1.1912062518604216e-06,0.9990171194076538
14706,29,17,0,8.434172741544899e-06,0.9974598288536072
14707,11,27,0,1.994412741623819e-07,0.6905505061149597
14708,22,41,1,0.12779642641544342,0.5105046033859253
14709,29,25,0,1.836860792536754e-05,0.9903231859207153
14710,29,6,1,7.1001831081218825e-09,0.9996569156646729
14711,23,5,1,0.00014910641766618937,0.7804698944091797
14712,11,40,0,0.002264935290440917,0.9076215624809265
14713,29,21,0,2.4662992927915184e-06,0.9983519315719604
14714,36,36,0,0.8793075680732727,0.8793075680732727
14715,34,28,0,9.601917554391548e-05,0.6044389605522156
14716,29,12,1,0.00044138854718767107,0.9566348791122437
14717,36,36,1,0.45272815227508545,0.45272815227508545
14718,24,6,0,0.00014950188051443547,0.4802398085594177
14719,29,22,0,0.004652144853025675,0.7058694362640381
14720,29,17,0,4.518062723946059e-06,0.9984839558601379
14721,29,11,0,0.202418714761734,0.2516856789588928
14722,29,21,0,1.1663439181575086e-05,0.9964845180511475
14723,29,17,1,3.7402082853077445e-06,0.9981716871261597
14724,29,17,1,3.9467693568440154e-05,0.9602755308151245
14725,29,5,1,9.841509017860517e-05,0.8873317241668701
14726,29,12,1,4.328476688186811e-09,0.9983370304107666
14727,29,21,1,1.4520639524562284e-05,0.9974690675735474
14728,11,31,1,0.00011008179717464373,0.5724197626113892
14729,29,15,1,0.0013400394236668944,0.9883946180343628
14730,29,15,1,0.00019750851788558066,0.9860101938247681
14731,41,36,1,0.043447114527225494,0.26333722472190857
14732,15,15,1,0.7123919129371643,0.7123919129371643
14733,23,13,1,0.000332132913172245,0.2956225872039795
14734,29,17,1,1.8798768905980978e-06,0.9984629154205322
14735,36,41,1,0.056417692452669144,0.4788380265235901
14736,29,22,0,0.0020888710860162973,0.9450773596763611
14737,23,12,0,2.703230711631477e-05,0.380761057138443
14738,29,36,1,0.030880825594067574,0.8737243413925171
14739,36,36,1,0.5687078237533569,0.5687078237533569
14740,10,19,0,3.9658148293097994e-11,0.9775180220603943
14741,7,12,0,0.003012995235621929,0.358197957277298
14742,29,12,1,2.202121009986513e-07,0.9879007339477539
14743,29,41,1,0.0014530696207657456,0.950930118560791
14744,23,23,1,0.9927811026573181,0.9927811026573181
14745,29,37,0,0.006066246423870325,0.6456670165061951
14746,34,10,0,0.009672599844634533,0.9884297847747803
14747,36,41,0,0.08878877758979797,0.7431822419166565
14748,29,21,1,1.968771539395675e-05,0.9925456643104553
14749,11,31,0,3.7155114114284515e-05,0.7181671261787415
14750,36,15,1,0.3116154670715332,0.4160265624523163
14751,22,41,1,0.25437131524086,0.4445244371891022
14752,29,37,0,0.0008389748400077224,0.6634319424629211
14753,29,17,0,2.1088908397359774e-06,0.9985713958740234
14754,29,17,1,4.462054221221479e-06,0.9561707973480225
14755,15,36,1,0.38011693954467773,0.5833064913749695
14756,29,41,0,9.370648331241682e-05,0.9897614121437073
14757,34,10,0,0.0035481504164636135,0.9918338060379028
14758,29,15,1,0.05473993346095085,0.7735624313354492
14759,29,17,1,0.0001178838501800783,0.8444423079490662
14760,29,20,0,0.00013972396845929325,0.9791550040245056
14761,29,17,0,1.3421987432593596e-06,0.999067485332489
14762,29,20,1,9.484425390837714e-06,0.9322173595428467
14763,29,36,1,0.001970201265066862,0.9972261786460876
14764,29,5,0,8.057870581978932e-05,0.8637804388999939
14765,29,17,1,1.5386336599476635e-05,0.9587242603302002
14766,29,17,1,1.2237815099069849e-05,0.9944660067558289
14767,29,41,1,0.053531695157289505,0.8291809558868408
14768,29,27,1,7.690628990530968e-06,0.6900120973587036
14769,34,10,1,0.1557627171278,0.8277404308319092
14770,29,11,1,0.3752397298812866,0.5013211965560913
14771,29,21,1,0.00030622733174823225,0.8562254905700684
14772,29,17,1,7.643266144441441e-07,0.9991381168365479
14773,29,20,0,9.277879871660843e-05,0.9599012732505798
14774,29,41,0,0.0045922487042844296,0.9804134964942932
14775,29,12,0,0.0009932732209563255,0.9551309943199158
14776,15,36,1,0.13158747553825378,0.43998292088508606
14777,29,41,0,0.011935380287468433,0.9404423832893372
14778,29,36,0,0.0008168566855601966,0.9838539361953735
14779,29,25,0,1.7646656488068402e-05,0.9631721377372742
14780,29,36,0,0.04665600508451462,0.9374058842658997
14781,29,17,0,6.666818808298558e-05,0.9778696894645691
14782,36,36,1,0.8099961876869202,0.8099961876869202
14783,23,36,1,0.05674339458346367,0.6062315106391907
14784,15,41,1,0.05862677842378616,0.5356507301330566
14785,29,41,0,0.18842868506908417,0.6269914507865906
14786,29,25,0,2.9760144570900593e-06,0.9955244064331055
14787,29,17,1,0.00019479211186990142,0.9810412526130676
14788,29,17,0,6.674137580375827e-07,0.9993904829025269
14789,29,17,1,8.115634045680054e-06,0.9942010045051575
14790,24,12,0,8.97201825864613e-05,0.9919231534004211
14791,29,17,1,4.821971288038185e-06,0.9976052045822144
14792,29,21,0,1.3533732271753252e-05,0.9959598183631897
14793,29,41,1,0.004160464275628328,0.9662876725196838
14794,29,12,1,0.0005742053617723286,0.9158706068992615
14795,29,41,1,0.0010619076201692224,0.9913368225097656
14796,29,11,1,0.38562068343162537,0.6092169284820557
14797,34,10,1,0.021029366180300713,0.9789655804634094
14798,29,41,1,0.0032059706281870604,0.9203612804412842
14799,29,41,0,0.0017451610183343291,0.9843197464942932
14800,29,17,1,1.026156269290368e-06,0.9928193688392639
14801,23,12,0,0.0009340254473499954,0.43248334527015686
14802,29,21,0,1.1331677342241164e-05,0.9967993497848511
14803,11,27,0,5.801688871542865e-07,0.5010865330696106
14804,29,17,0,1.0788843383124913e-06,0.9989457726478577
14805,11,37,1,0.14119665324687958,0.4789498746395111
14806,43,14,0,0.00021544622723013163,0.6170960664749146
14807,29,20,0,2.0708594092866406e-05,0.9978289008140564
14808,29,21,1,2.5653325792518444e-05,0.9888169765472412
14809,29,41,0,0.022929072380065918,0.9009639620780945
14810,29,41,0,0.0006320980028249323,0.9898111820220947
14811,34,40,1,0.00034259073436260223,0.3853128254413605
14812,29,41,1,0.0036724573001265526,0.9213588833808899
14813,29,41,0,0.023235522210597992,0.7710685133934021
14814,29,41,1,0.003629541490226984,0.9515390992164612
14815,29,36,0,0.027699705213308334,0.9704169034957886
14816,29,17,1,4.438191535882652e-05,0.9311579465866089
14817,29,20,0,8.115667151287198e-05,0.9964485168457031
14818,29,17,0,1.5613337609465816e-06,0.9983402490615845
14819,23,12,1,7.424373961839592e-06,0.8705220222473145
14820,29,17,1,1.0955948255286785e-06,0.9975173473358154
14821,29,25,0,0.0058709364384412766,0.8320226669311523
14822,29,41,1,0.0022437998559325933,0.9105468988418579
14823,29,41,1,0.019127214327454567,0.9449062943458557
14824,29,17,1,6.961433314245369e-07,0.9989660978317261
14825,29,17,0,0.00010130351438419893,0.9381508231163025
14826,29,21,1,0.014919213019311428,0.642672061920166
14827,36,36,1,0.739196240901947,0.739196240901947
14828,29,21,0,6.857862899778411e-06,0.9988344311714172
14829,29,21,1,9.071014210348949e-05,0.9934420585632324
14830,29,31,1,0.0016355623956769705,0.5666664242744446
14831,10,9,0,0.0001959102664841339,0.9840275049209595
14832,29,15,1,0.11690929532051086,0.7044216990470886
14833,29,21,1,9.387808859173674e-06,0.9987674951553345
14834,22,41,1,0.19813425838947296,0.560434103012085
14835,11,11,0,0.8433576822280884,0.8433576822280884
14836,29,5,1,0.00010745369945652783,0.7904325127601624
14837,29,40,0,1.4371297766047064e-05,0.9375349283218384
14838,29,12,0,9.073610307552826e-09,0.9899543523788452
14839,29,5,1,5.975512976874597e-06,0.9959996938705444
14840,29,12,1,4.7961687954511945e-08,0.9994908571243286
14841,29,31,0,3.844707680400461e-05,0.876899003982544
14842,29,36,1,0.00033925528987310827,0.9983205199241638
14843,29,21,1,6.817041867179796e-05,0.9327180981636047
14844,29,17,1,5.813785901409574e-05,0.8877944350242615
14845,29,36,0,0.05390598252415657,0.3881455957889557
14846,29,21,1,6.830148322478635e-07,0.999568521976471
14847,29,17,1,1.4294536185843754e-06,0.9990528225898743
14848,7,4,1,6.425202445825562e-05,0.9993434548377991
14849,41,41,0,0.5085001587867737,0.5085001587867737
14850,29,11,1,0.47272422909736633,0.4856299161911011
14851,10,41,0,0.0008274881984107196,0.6813081502914429
14852,29,21,1,0.0001695657556410879,0.9557387828826904
14853,29,17,0,2.0962011149094906e-06,0.9985136389732361
14854,29,20,0,1.4426163033931516e-05,0.9945067763328552
14855,29,22,1,9.126467375608627e-06,0.9967780709266663
14856,7,4,0,7.396468504339282e-07,0.9521260857582092
14857,15,36,0,0.04241275042295456,0.8593383431434631
14858,22,41,0,0.2084014117717743,0.3639816641807556
14859,11,27,0,1.4888635746501677e-07,0.8090718388557434
14860,29,21,0,1.2641843568417244e-05,0.9985260367393494
14861,29,11,0,0.3637523353099823,0.6213675737380981
14862,34,37,1,0.0002559362619649619,0.6048910617828369
14863,41,41,0,0.4780241549015045,0.4780241549015045
14864,29,36,0,0.09828245639801025,0.8915345072746277
14865,10,19,0,4.2397635402480205e-10,0.9889165163040161
14866,22,36,0,0.2386196404695511,0.3301245868206024
14867,29,21,0,3.6168612496112473e-06,0.9994483590126038
14868,29,6,1,2.8206288789078826e-06,0.9494713544845581
14869,29,17,1,3.4248071187903406e-06,0.9943764209747314
14870,29,36,1,0.19548100233078003,0.6013115644454956
14871,29,17,1,1.7781214410206303e-05,0.9557015299797058
14872,29,36,0,0.006754579953849316,0.9895439147949219
14873,36,36,1,0.9229790568351746,0.9229790568351746
14874,35,33,1,3.7786337543366244e-06,0.5707736015319824
14875,29,6,1,1.5024901358628995e-06,0.8884845972061157
14876,29,15,1,0.006097101140767336,0.7247827649116516
14877,29,36,0,0.009651720523834229,0.9524694681167603
14878,29,22,1,0.0002793036983348429,0.9790897369384766
14879,10,19,0,3.2276068484549114e-09,0.9809839725494385
14880,29,21,0,1.1637450370471925e-05,0.9988163709640503
14881,29,40,1,3.683764225570485e-05,0.9670502543449402
14882,15,41,1,0.1473807990550995,0.5702679753303528
14883,29,12,1,0.0001287551422137767,0.9582151174545288
14884,34,7,1,0.00019157056522089988,0.9346703290939331
14885,29,29,1,0.681936502456665,0.681936502456665
14886,29,11,1,0.15143480896949768,0.8386677503585815
14887,11,29,0,0.20456112921237946,0.7944823503494263
14888,36,22,1,0.020986393094062805,0.4920567572116852
14889,29,36,0,0.03997321426868439,0.697204053401947
14890,29,41,0,0.015441949479281902,0.7576724886894226
14891,29,17,1,3.5163943721272517e-06,0.9974441528320312
14892,29,21,0,4.89509548060596e-05,0.989712119102478
14893,29,17,1,2.8258818929316476e-06,0.9979064464569092
14894,29,21,0,0.00012436682300176471,0.9909536838531494
14895,29,21,0,0.00015206332318484783,0.9936350584030151
14896,29,22,1,1.8803810917233932e-06,0.9976359605789185
14897,36,36,0,0.4948164224624634,0.4948164224624634
14898,10,10,0,0.8110811114311218,0.8110811114311218
14899,29,27,1,2.2041351712687174e-06,0.7482156157493591
14900,29,41,0,0.0003298893279861659,0.9945464134216309
14901,29,36,1,0.21124698221683502,0.7388895750045776
14902,29,15,1,0.005221203435212374,0.9866704344749451
14903,29,36,0,0.0006990433903411031,0.9988937973976135
14904,11,11,1,0.6680809855461121,0.6680809855461121
14905,29,7,1,0.000342583138262853,0.9708961844444275
14906,29,31,1,0.0006636400939896703,0.4710848033428192
14907,29,36,0,0.005617322865873575,0.8530256152153015
14908,10,19,0,1.7496731841148971e-09,0.9754782915115356
14909,34,39,1,0.0002981159195769578,0.9642983675003052
14910,11,11,0,0.9788817167282104,0.9788817167282104
14911,29,37,1,0.024055644869804382,0.47836872935295105
14912,29,17,0,1.1758748769352678e-05,0.9920589923858643
14913,29,17,0,1.073879730029148e-06,0.8933539390563965
14914,29,40,0,3.482167448964901e-05,0.9751110076904297
14915,29,36,1,0.019218528643250465,0.9720283150672913
14916,29,21,1,4.522817562246928e-06,0.999138355255127
14917,29,11,1,0.0969252660870552,0.902771532535553
14918,29,21,0,1.3189981473260559e-05,0.99797123670578
14919,11,37,0,0.0037221298553049564,0.7675788402557373
14920,29,17,0,3.4197622881038114e-05,0.98866206407547
14921,36,15,0,0.026006005704402924,0.6450199484825134
14922,29,17,0,1.604736780791427e-06,0.9972947239875793
14923,37,29,0,0.021316125988960266,0.9239439368247986
14924,29,20,0,6.679153011646122e-05,0.9752017259597778
14925,11,37,1,0.0001492365263402462,0.7799695134162903
14926,29,5,0,0.00019234856881666929,0.9532849192619324
14927,29,21,1,4.929632268613204e-06,0.999267041683197
14928,29,5,0,2.633181429700926e-05,0.8191896677017212
14929,22,41,1,0.22110307216644287,0.4986482560634613
14930,23,36,0,0.03497974947094917,0.9278729557991028
14931,10,5,0,6.692329043289647e-05,0.6495838165283203
14932,29,12,1,1.8747331296253833e-06,0.9964138865470886
14933,29,31,0,2.8576044996952987e-07,0.9948790073394775
14934,10,19,0,6.211824132330845e-13,0.9633607268333435
14935,29,17,0,1.6856508864293573e-06,0.998178243637085
14936,23,14,1,0.00023153879737947136,0.97918701171875
14937,29,6,0,3.2023504559219873e-07,0.9968308806419373
14938,29,17,1,1.987176074180752e-05,0.9968854784965515
14939,29,21,0,1.2858643458457664e-05,0.9985270500183105
14940,29,21,0,5.2208665692887735e-06,0.9990118741989136
14941,29,20,0,5.4471798648592085e-05,0.988840639591217
14942,29,12,0,7.500181595787581e-07,0.9930918216705322
14943,29,21,1,7.1433073571824934e-06,0.9991458654403687
14944,29,37,1,7.60313996579498e-05,0.7969657182693481
14945,29,40,1,0.00020020386727992445,0.7875136733055115
14946,23,36,0,0.26555222272872925,0.4609121084213257
14947,34,19,1,8.15694356504082e-09,0.9258486032485962
14948,37,31,0,0.02773307077586651,0.49886882305145264
14949,29,36,1,0.0011455434141680598,0.9966037273406982
14950,29,22,0,1.9926375898648985e-05,0.9824911952018738
14951,29,36,0,0.09065040200948715,0.8978846669197083
14952,34,33,1,2.493266704206576e-09,0.8123690485954285
14953,36,15,1,0.13115449249744415,0.6862473487854004
14954,11,37,0,0.0039815097115933895,0.8899548053741455
14955,36,22,1,0.03166120499372482,0.7470299005508423
14956,41,41,0,0.5484731197357178,0.5484731197357178
14957,29,17,1,1.588900340721011e-05,0.9928024411201477
14958,22,41,1,0.12467430531978607,0.5038352012634277
14959,11,31,1,0.00030675355810672045,0.7257416248321533
14960,15,36,1,0.11363553255796432,0.6227605938911438
14961,11,11,1,0.7115447521209717,0.7115447521209717
14962,29,31,0,0.026086857542395592,0.7821938395500183
14963,29,6,1,7.211475895019248e-05,0.8974263072013855
14964,24,25,0,0.00036027346504852176,0.8374720811843872
14965,29,20,0,0.00017019794904626906,0.979288637638092
14966,7,4,1,4.957808528160967e-07,0.9498404264450073
14967,29,29,0,0.7129502892494202,0.7129502892494202
14968,29,25,1,1.4883194126014132e-06,0.9989504814147949
14969,29,21,1,3.9395449675794225e-06,0.9990527033805847
14970,23,12,1,0.00022383645409718156,0.6241083741188049
14971,41,41,0,0.7662805318832397,0.7662805318832397
14972,29,25,0,0.00035839047632180154,0.9577696323394775
14973,15,41,1,0.06107032299041748,0.7054216861724854
14974,29,6,1,2.7709802452591248e-06,0.9823749661445618
14975,29,21,1,2.794639385683695e-06,0.999482274055481
14976,29,21,1,4.50563857157249e-05,0.9908526539802551
14977,29,17,0,8.931585398386233e-06,0.985101044178009
14978,29,31,1,0.0001026438403641805,0.5125430822372437
14979,29,21,0,7.758267770441307e-07,0.9991881251335144
14980,29,21,0,0.0008918202365748584,0.72499018907547
14981,15,41,1,0.2961854934692383,0.413778692483902
14982,29,21,0,0.0012401611311361194,0.8751417398452759
14983,29,37,1,0.258903831243515,0.536616325378418
14984,10,9,1,1.3403701814240776e-05,0.966555118560791
14985,29,20,1,3.818325058091432e-05,0.9915210008621216
14986,29,12,1,7.988980541995261e-06,0.8389745354652405
14987,10,37,1,0.06412394344806671,0.7870676517486572
14988,29,25,1,0.010092003270983696,0.5553991198539734
14989,41,41,1,0.26389941573143005,0.26389941573143005
14990,29,41,0,1.9036049707210623e-05,0.9992944002151489
14991,41,41,1,0.4734153747558594,0.4734153747558594
14992,15,36,1,0.11974295228719711,0.3781411647796631
14993,36,22,1,0.08070091158151627,0.7112175822257996
14994,37,31,1,0.014373518526554108,0.8247156143188477
14995,29,17,1,6.686875622108346e-07,0.9993174076080322
14996,29,37,1,3.765849760384299e-05,0.8847103714942932
14997,29,21,0,1.2241415788594168e-05,0.9966681599617004
14998,29,21,0,2.6497271392145194e-05,0.9922620058059692
14999,29,17,0,8.591546247771475e-06,0.9819854497909546
15000,29,17,0,0.00011090028419857845,0.9872777462005615
15001,29,37,0,0.1642860621213913,0.5782994031906128
15002,36,36,0,0.4814380407333374,0.4814380407333374
15003,7,7,1,0.9728630781173706,0.9728630781173706
15004,36,36,1,0.5064953565597534,0.5064953565597534
15005,36,36,0,0.6145410537719727,0.6145410537719727
15006,29,12,0,1.0057451760303593e-07,0.9386346340179443
15007,36,22,1,0.050208959728479385,0.9051705002784729
15008,15,41,0,0.05219181254506111,0.4139481484889984
15009,29,41,0,0.08743885904550552,0.6840783953666687
15010,29,12,0,1.6182801232389465e-07,0.9887139201164246
15011,29,21,1,4.294152859074529e-06,0.9975074529647827
15012,29,36,1,0.0004950562724843621,0.9987517595291138
15013,29,41,0,0.013743767514824867,0.9205885529518127
15014,29,6,0,1.932635598222987e-07,0.9963791966438293
15015,15,41,0,0.19924944639205933,0.3202287256717682
15016,10,38,1,2.2326641158088023e-07,0.7828437089920044
15017,15,41,0,0.29229071736335754,0.6233646273612976
15018,11,27,1,3.9992556821744074e-08,0.8644793629646301
15019,29,41,1,0.0019000917673110962,0.7297114729881287
15020,29,25,1,0.005077245645225048,0.7718170881271362
15021,29,17,0,1.311399273618008e-06,0.9875286817550659
15022,29,21,0,2.9310976970009506e-05,0.9959713816642761
15023,34,33,1,1.4998208230920795e-10,0.7459636926651001
15024,29,11,0,0.3146952688694,0.4283583164215088
15025,36,41,0,0.020495081320405006,0.8129361271858215
15026,29,6,1,0.0054379538632929325,0.6793703436851501
15027,29,21,1,2.090646739816293e-05,0.8789185881614685
15028,10,18,1,5.803420890515554e-07,0.9988730549812317
15029,29,37,1,2.990125722135417e-05,0.9890239238739014
15030,29,5,0,4.211068244330818e-06,0.9835636615753174
15031,29,11,0,0.01884128898382187,0.9777361750602722
15032,29,12,0,4.363025072962046e-05,0.9844971895217896
15033,23,6,0,4.626305383226281e-08,0.9967471361160278
15034,36,21,1,7.78155226726085e-05,0.6580567955970764
15035,10,19,0,2.5074040066463965e-10,0.9946382641792297
15036,10,10,1,0.9981579184532166,0.9981579184532166
15037,41,41,0,0.37678438425064087,0.37678438425064087
15038,29,37,1,0.0001372629776597023,0.9755827784538269
15039,34,38,0,1.0254581866320223e-05,0.2944366931915283
15040,11,5,0,2.083826984744519e-05,0.5720617771148682
